Date,BTC-USD,ETH-USD,BNB-USD,SOL-USD
2024-02-11,48293.91796875,2507.570556640625,320.7875366210937,107.49528503417967
2024-02-12,49958.22265625,2658.115966796875,327.9446105957031,111.99275207519533
2024-02-13,49742.44140625,2642.185302734375,324.86822509765625,112.57930755615234
2024-02-14,51826.6953125,2777.90234375,334.2459716796875,116.97632598876952
2024-02-15,51938.5546875,2824.37890625,354.7108154296875,113.69940948486328
2024-02-16,52160.203125,2803.69140625,360.890380859375,110.44591522216795
2024-02-17,51662.99609375,2786.672607421875,352.9081115722656,108.98401641845705
2024-02-18,52122.546875,2878.998046875,349.6799621582031,112.17467498779295
2024-02-19,51779.14453125,2943.57470703125,351.8070983886719,111.4853286743164
2024-02-20,52284.875,3013.503662109375,354.8639221191406,108.45964050292967
2024-02-21,51839.1796875,2970.35546875,378.5373229980469,105.1252212524414
2024-02-22,51304.97265625,2971.00732421875,382.009765625,101.66979217529295
2024-02-23,50731.94921875,2921.658203125,375.319091796875,99.95469665527344
2024-02-24,51571.1015625,2992.385986328125,381.7427978515625,104.1335220336914
2024-02-25,51733.23828125,3112.697265625,388.5517272949219,103.4534912109375
2024-02-26,54522.40234375,3178.99365234375,401.6438903808594,109.91853332519533
2024-02-27,57085.37109375,3244.519287109375,394.9956359863281,108.3880844116211
2024-02-28,62504.7890625,3385.703857421875,415.7716064453125,118.0522003173828
2024-02-29,61198.3828125,3341.919677734375,399.7787170410156,125.71151733398438
2024-03-01,62440.6328125,3435.053955078125,407.8107604980469,129.9904022216797
2024-03-02,62029.84765625,3422.0498046875,410.9858703613281,129.70018005371094
2024-03-03,63167.37109375,3490.99365234375,414.3810729980469,130.45086669921875
2024-03-04,68330.4140625,3630.433837890625,419.0354309082031,133.194580078125
2024-03-05,63801.19921875,3554.964599609375,394.6617431640625,125.70671081542967
2024-03-06,66106.8046875,3819.226318359375,429.011962890625,130.7420196533203
2024-03-07,66925.484375,3874.34765625,475.2906494140625,143.9778594970703
2024-03-08,68300.09375,3892.06103515625,488.09417724609375,145.2400360107422
2024-03-09,68498.8828125,3915.4189453125,489.5618286132813,144.6072540283203
2024-03-10,69019.7890625,3881.193115234375,529.374755859375,144.5151824951172
2024-03-11,72123.90625,4066.445068359375,522.718017578125,148.75096130371094
2024-03-12,71481.2890625,3980.273193359375,537.86572265625,151.01544189453125
2024-03-13,73083.5,4006.45703125,630.5613403320312,163.83981323242188
2024-03-14,71396.59375,3883.140380859375,602.9887084960938,176.67974853515625
2024-03-15,69403.7734375,3735.22021484375,632.8027954101562,182.96469116210935
2024-03-16,65315.1171875,3522.860107421875,576.7752075195312,181.88034057617188
2024-03-17,68390.625,3642.4130859375,571.0855712890625,202.12356567382807
2024-03-18,67548.59375,3517.985107421875,554.55712890625,195.9927520751953
2024-03-19,61912.7734375,3157.6181640625,507.0765686035156,170.0162811279297
2024-03-20,67913.671875,3513.39306640625,556.7005004882812,191.54962158203125
2024-03-21,65491.390625,3492.9912109375,553.2482299804688,179.2207489013672
2024-03-22,63778.76171875,3333.68798828125,551.778564453125,174.36370849609375
2024-03-23,64062.203125,3336.593994140625,551.8795166015625,172.90225219726562
2024-03-24,67234.171875,3454.636474609375,567.9948120117188,183.57345581054688
2024-03-25,69958.8125,3590.8837890625,587.4276123046875,189.0835418701172
2024-03-26,69987.8359375,3587.5048828125,580.1505126953125,190.69985961914065
2024-03-27,69455.34375,3500.115234375,574.5115966796875,186.3614654541016
2024-03-28,70744.953125,3561.2939453125,583.2708740234375,189.6216278076172
2024-03-29,69892.828125,3511.80615234375,612.657958984375,192.2279510498047
2024-03-30,69645.3046875,3507.9443359375,601.016357421875,194.3855438232422
2024-03-31,71333.6484375,3647.8564453125,606.9086303710938,202.87413024902344
2024-04-01,69702.1484375,3505.030029296875,576.3966674804688,192.5678253173828
2024-04-02,65446.97265625,3277.234619140625,550.6814575195312,181.17225646972656
2024-04-03,65980.8125,3311.44189453125,562.0196533203125,185.2486114501953
2024-04-04,68508.84375,3330.04052734375,585.4415283203125,183.95811462402344
2024-04-05,67837.640625,3318.88525390625,578.9669189453125,174.5015106201172
2024-04-06,68896.109375,3354.183837890625,585.966796875,178.91534423828125
2024-04-07,69362.5546875,3453.49462890625,584.1021728515625,179.6498565673828
2024-04-08,71631.359375,3695.292724609375,586.9009399414062,180.78477478027344
2024-04-09,69139.015625,3505.163330078125,580.830322265625,172.4136199951172
2024-04-10,70587.8828125,3543.737060546875,610.0839233398438,173.43736267089844
2024-04-11,70060.609375,3505.247802734375,604.893798828125,172.5763702392578
2024-04-12,67195.8671875,3243.034912109375,596.380126953125,153.63546752929688
2024-04-13,63821.47265625,3004.900390625,554.2998046875,139.34169006347656
2024-04-14,65738.7265625,3156.94189453125,567.2184448242188,151.28494262695312
